,DayOfWeek,WeekOfMonth,Month,PopulationDensity,lag_1,lag_2,lag_3,States_Arunachal Pradesh,States_Assam,States_Bihar,States_Chandigarh,States_Chhattisgarh,States_DNH,States_Delhi,States_Goa,States_Gujarat,States_HP,States_Haryana,States_J&K,States_Jharkhand,States_Karnataka,States_Kerala,States_MP,States_Maharashtra,States_Manipur,States_Meghalaya,States_Mizoram,States_Nagaland,States_Odisha,States_Pondy,States_Punjab,States_Rajasthan,States_Sikkim,States_Tamil Nadu,States_Telangana,States_Tripura,States_UP,States_Uttarakhand,States_West Bengal
2426,0,3,3,0.22881205673758867,0.42449214258336526,0.12476044461479495,0.3520505940973553,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2427,0,3,3,0.09654255319148937,0.009773859716366424,0.42449214258336526,0.12476044461479495,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2428,0,3,3,0.03519503546099291,0.14143349942506706,0.009773859716366424,0.42449214258336526,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2429,0,3,3,0.022340425531914898,0.04043694902261402,0.14143349942506706,0.009773859716366424,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2430,0,3,3,0.0896276595744681,0.12495208892295899,0.04043694902261402,0.14143349942506706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2431,0,3,3,0.006117021276595745,0.18551169030279796,0.12495208892295899,0.04043694902261402,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2432,0,3,3,0.0,0.0019164430816404755,0.18551169030279796,0.12495208892295899,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2433,0,3,3,0.03377659574468085,0.0022997316979685703,0.0019164430816404755,0.18551169030279796,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2434,0,3,3,0.009308510638297872,0.03737064009198927,0.0022997316979685703,0.0019164430816404755,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2435,0,3,3,0.010195035460992909,0.0034495975469528554,0.03737064009198927,0.0022997316979685703,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2436,0,3,3,0.0031028368794326247,0.007282483710233805,0.0034495975469528554,0.03737064009198927,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2437,0,3,3,0.009042553191489363,0.0021080873898045227,0.007282483710233805,0.0034495975469528554,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2438,0,3,3,0.029521276595744685,0.003257953238788808,0.0021080873898045227,0.007282483710233805,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2439,1,3,3,0.04734042553191489,0.005940973553085472,0.003257953238788808,0.0021080873898045227,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2440,1,3,3,0.04929078014184397,0.197585281717133,0.005940973553085472,0.003257953238788808,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2441,1,3,3,0.016312056737588655,0.20716749712533536,0.197585281717133,0.005940973553085472,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2442,1,3,3,1.0,0.3652740513606746,0.20716749712533536,0.197585281717133,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2443,1,3,3,0.07189716312056739,0.12610195477194325,0.3652740513606746,0.20716749712533536,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2444,1,3,3,0.01524822695035461,0.5507857416634725,0.12610195477194325,0.3652740513606746,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2445,1,3,3,0.009397163120567376,0.0423533921042545,0.5507857416634725,0.12610195477194325,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2446,1,3,3,0.024822695035460998,0.03027980068991951,0.0423533921042545,0.5507857416634725,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2447,1,3,3,0.029521276595744685,0.07838252203909545,0.03027980068991951,0.0423533921042545,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2448,1,3,3,0.01524822695035461,0.0051743963204292824,0.07838252203909545,0.03027980068991951,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2449,1,3,3,0.025797872340425534,0.13530088156381753,0.0051743963204292824,0.07838252203909545,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2450,1,3,3,0.01941489361702128,0.5670755078574166,0.13530088156381753,0.0051743963204292824,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2451,1,3,3,0.03085106382978724,0.36201609812188573,0.5670755078574166,0.13530088156381753,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2452,1,3,3,0.03342198581560284,0.7757761594480643,0.36201609812188573,0.5670755078574166,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2453,1,3,3,0.08448581560283688,0.018781142200076654,0.7757761594480643,0.36201609812188573,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2454,1,3,3,0.025354609929078016,0.010348792640858565,0.018781142200076654,0.7757761594480643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2455,1,3,3,0.02615248226950355,0.28938290532771177,0.010348792640858565,0.018781142200076654,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2456,1,3,3,0.026773049645390075,0.2681103871215025,0.28938290532771177,0.010348792640858565,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2457,1,3,3,0.074645390070922,0.362974319662706,0.2681103871215025,0.28938290532771177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2458,1,3,3,0.04769503546099291,0.129168263702568,0.362974319662706,0.2681103871215025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2459,1,3,3,0.22881205673758867,0.4379072441548486,0.129168263702568,0.362974319662706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2460,1,3,3,0.09654255319148937,0.010348792640858565,0.4379072441548486,0.129168263702568,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2461,1,3,3,0.03519503546099291,0.16002299731697966,0.010348792640858565,0.4379072441548486,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2462,1,3,3,0.022340425531914898,0.042545036412418545,0.16002299731697966,0.010348792640858565,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2463,1,3,3,0.0896276595744681,0.12878497508623993,0.042545036412418545,0.16002299731697966,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2464,1,3,3,0.006117021276595745,0.20410118819471057,0.12878497508623993,0.042545036412418545,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2465,1,3,3,0.0,0.0019164430816404755,0.20410118819471057,0.12878497508623993,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2466,1,3,3,0.03377659574468085,0.0021080873898045227,0.0019164430816404755,0.20410118819471057,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2467,1,3,3,0.009308510638297872,0.04062859333077807,0.0021080873898045227,0.0019164430816404755,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2468,1,3,3,0.010195035460992909,0.003641241855116903,0.04062859333077807,0.0021080873898045227,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2469,1,3,3,0.0031028368794326247,0.007857416634725948,0.003641241855116903,0.04062859333077807,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2470,1,3,3,0.009042553191489363,0.0021080873898045227,0.007857416634725948,0.003641241855116903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2471,1,3,3,0.029521276595744685,0.002874664622460713,0.0021080873898045227,0.007857416634725948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2472,2,3,3,0.04734042553191489,0.00536604062859333,0.002874664622460713,0.0021080873898045227,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2473,2,3,3,0.04929078014184397,0.20831736297431963,0.00536604062859333,0.002874664622460713,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2474,2,3,3,0.016312056737588655,0.21866615561517821,0.20831736297431963,0.00536604062859333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2475,2,3,3,1.0,0.37964737447297814,0.21866615561517821,0.20831736297431963,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2476,2,3,3,0.07189716312056739,0.1328095055576849,0.37964737447297814,0.21866615561517821,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2477,2,3,3,0.01524822695035461,0.5141816788041395,0.1328095055576849,0.37964737447297814,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2478,2,3,3,0.009397163120567376,0.041011881947106164,0.5141816788041395,0.1328095055576849,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2479,2,3,3,0.024822695035460998,0.02989651207359141,0.041011881947106164,0.5141816788041395,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2480,2,3,3,0.029521276595744685,0.07876581065542353,0.02989651207359141,0.041011881947106164,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2481,2,3,3,0.01524822695035461,0.00536604062859333,0.07876581065542353,0.02989651207359141,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2482,2,3,3,0.025797872340425534,0.13932541203526252,0.00536604062859333,0.07876581065542353,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2483,2,3,3,0.01941489361702128,0.5601763127635109,0.13932541203526252,0.00536604062859333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2484,2,3,3,0.03085106382978724,0.3576082790341127,0.5601763127635109,0.13932541203526252,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2485,2,3,3,0.03342198581560284,0.766385588348026,0.3576082790341127,0.5601763127635109,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2486,2,3,3,0.08448581560283688,0.01686469911843618,0.766385588348026,0.3576082790341127,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2487,2,3,3,0.025354609929078016,0.009582215408202375,0.01686469911843618,0.766385588348026,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2488,2,3,3,0.02615248226950355,0.29034112686853203,0.009582215408202375,0.01686469911843618,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2489,2,3,3,0.026773049645390075,0.2558451513990035,0.29034112686853203,0.009582215408202375,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2490,2,3,3,0.074645390070922,0.362974319662706,0.2558451513990035,0.29034112686853203,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2491,2,3,3,0.04769503546099291,0.12878497508623993,0.362974319662706,0.2558451513990035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2492,2,3,3,0.22881205673758867,0.4486393254120353,0.12878497508623993,0.362974319662706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2493,2,3,3,0.09654255319148937,0.009773859716366424,0.4486393254120353,0.12878497508623993,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2494,2,3,3,0.03519503546099291,0.13395937140666922,0.009773859716366424,0.4486393254120353,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2495,2,3,3,0.022340425531914898,0.04120352625527021,0.13395937140666922,0.009773859716366424,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2496,2,3,3,0.0896276595744681,0.1285933307780759,0.04120352625527021,0.13395937140666922,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2497,2,3,3,0.006117021276595745,0.19471061709467227,0.1285933307780759,0.04120352625527021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2498,2,3,3,0.0,0.0013415101571483327,0.19471061709467227,0.1285933307780759,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2499,2,3,3,0.03377659574468085,0.0022997316979685703,0.0013415101571483327,0.19471061709467227,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2500,2,3,3,0.009308510638297872,0.04120352625527021,0.0022997316979685703,0.0013415101571483327,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2501,2,3,3,0.010195035460992909,0.003641241855116903,0.04120352625527021,0.0022997316979685703,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2502,2,3,3,0.0031028368794326247,0.007474128018397853,0.003641241855116903,0.04120352625527021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2503,2,3,3,0.009042553191489363,0.0021080873898045227,0.007474128018397853,0.003641241855116903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2504,2,3,3,0.029521276595744685,0.00306630893062476,0.0021080873898045227,0.007474128018397853,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2505,3,3,3,0.04734042553191489,0.006515906477577616,0.00306630893062476,0.0021080873898045227,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2506,3,3,3,0.04929078014184397,0.20831736297431963,0.006515906477577616,0.00306630893062476,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2507,3,3,3,0.016312056737588655,0.2150249137600613,0.20831736297431963,0.006515906477577616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2508,3,3,3,1.0,0.39536220774243,0.2150249137600613,0.20831736297431963,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2509,3,3,3,0.07189716312056739,0.13031812955155228,0.39536220774243,0.2150249137600613,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2510,3,3,3,0.01524822695035461,0.5496358758144883,0.13031812955155228,0.39536220774243,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2511,3,3,3,0.009397163120567376,0.044078190877730926,0.5496358758144883,0.13031812955155228,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2512,3,3,3,0.024822695035460998,0.03142966653890379,0.044078190877730926,0.5496358758144883,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2513,3,3,3,0.029521276595744685,0.07282483710233806,0.03142966653890379,0.044078190877730926,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2514,3,3,3,0.01524822695035461,0.005557684936757378,0.07282483710233806,0.03142966653890379,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2515,3,3,3,0.025797872340425534,0.14258336527405135,0.005557684936757378,0.07282483710233806,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2516,3,3,3,0.01941489361702128,0.5657339977002682,0.14258336527405135,0.005557684936757378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2517,3,3,3,0.03085106382978724,0.36987351475661173,0.5657339977002682,0.14258336527405135,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2518,3,3,3,0.03342198581560284,0.7849750862399385,0.36987351475661173,0.5657339977002682,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2519,3,3,3,0.08448581560283688,0.018014564967420463,0.7849750862399385,0.36987351475661173,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2520,3,3,3,0.025354609929078016,0.010540436949022612,0.018014564967420463,0.7849750862399385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2521,3,3,3,0.02615248226950355,0.3020314296665389,0.010540436949022612,0.018014564967420463,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2522,3,3,3,0.026773049645390075,0.26197776926025296,0.3020314296665389,0.010540436949022612,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2523,3,3,3,0.074645390070922,0.35952472211575315,0.26197776926025296,0.3020314296665389,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2524,3,3,3,0.04769503546099291,0.13453430433116134,0.35952472211575315,0.26197776926025296,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2525,3,3,3,0.22881205673758867,0.4695285550019164,0.13453430433116134,0.35952472211575315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2526,3,3,3,0.09654255319148937,0.011307014181678803,0.4695285550019164,0.13453430433116134,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2527,3,3,3,0.03519503546099291,0.13606745879647372,0.011307014181678803,0.4695285550019164,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2528,3,3,3,0.022340425531914898,0.04158681487159831,0.13606745879647372,0.011307014181678803,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2529,3,3,3,0.0896276595744681,0.13395937140666922,0.04158681487159831,0.13606745879647372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2530,3,3,3,0.006117021276595745,0.18263702568033727,0.13395937140666922,0.04158681487159831,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2531,3,3,3,0.0,0.0019164430816404755,0.18263702568033727,0.13395937140666922,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2532,3,3,3,0.03377659574468085,0.002683020314296665,0.0019164430816404755,0.18263702568033727,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2533,3,3,3,0.009308510638297872,0.041011881947106164,0.002683020314296665,0.0019164430816404755,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2534,3,3,3,0.010195035460992909,0.003257953238788808,0.041011881947106164,0.002683020314296665,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2535,3,3,3,0.0031028368794326247,0.0070908394020697575,0.003257953238788808,0.041011881947106164,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2536,3,3,3,0.009042553191489363,0.0021080873898045227,0.0070908394020697575,0.003257953238788808,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2537,3,3,3,0.029521276595744685,0.002874664622460713,0.0021080873898045227,0.0070908394020697575,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2538,4,4,3,0.04734042553191489,0.008049060942889995,0.002874664622460713,0.0021080873898045227,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2539,4,4,3,0.04929078014184397,0.19432732847834416,0.008049060942889995,0.002874664622460713,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2540,4,4,3,0.016312056737588655,0.21885779992334226,0.19432732847834416,0.008049060942889995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2541,4,4,3,1.0,0.4147182828669988,0.21885779992334226,0.19432732847834416,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2542,4,4,3,0.07189716312056739,0.11920275967803756,0.4147182828669988,0.21885779992334226,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2543,4,4,3,0.01524822695035461,0.4992334227673438,0.11920275967803756,0.4147182828669988,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2544,4,4,3,0.009397163120567376,0.0628593330778076,0.4992334227673438,0.11920275967803756,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2545,4,4,3,0.024822695035460998,0.05289382905327711,0.0628593330778076,0.4992334227673438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2546,4,4,3,0.029521276595744685,0.08470678420850901,0.05289382905327711,0.0628593330778076,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2547,4,4,3,0.01524822695035461,0.005557684936757378,0.08470678420850901,0.05289382905327711,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2548,4,4,3,0.025797872340425534,0.13664239172096584,0.005557684936757378,0.08470678420850901,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2549,4,4,3,0.01941489361702128,0.6412418551169029,0.13664239172096584,0.005557684936757378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2550,4,4,3,0.03085106382978724,0.47508623993867377,0.6412418551169029,0.13664239172096584,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
